session,subject,region,target,cell_subset,n_trials,n_neurons_total,n_neurons_sampled,n_sessions,n_subjects,n_mice,n_trials_short,n_trials_long,subset_neuron_limit,subset_available_neurons,subset_bootstrap_multiplier,actual,predicted,value,orientation_idx,orientation_deg
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori3,ori2,41.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori3,ori3,111.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori3,ori4,157.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori4,ori1,140.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori4,ori2,48.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori4,ori3,105.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,orientation,sst,1812,8,86,1,1,1,912,900,86,8,10.75,ori4,ori4,199.0,,
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,repeat,repeat,623.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,repeat,to,377.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,to,repeat,32.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,to,to,28.0,1.0,0.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,repeat,repeat,442.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,repeat,to,218.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,to,repeat,25.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,to,to,15.0,2.0,45.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,repeat,repeat,499.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,repeat,to,341.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,to,repeat,41.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,to,to,19.0,3.0,90.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,repeat,repeat,608.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,repeat,to,332.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,to,repeat,20.0,4.0,135.0
VTYH03_PPC_20250205_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,sst,1812,8,86,1,1,1,912,900,86,8,10.75,to,to,40.0,4.0,135.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,all,1785,69,69,1,1,1,895,890,69,69,1.0,repeat,repeat,2402.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,all,1785,69,69,1,1,1,895,890,69,69,1.0,repeat,change,1058.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,all,1785,69,69,1,1,1,895,890,69,69,1.0,change,repeat,89.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,all,1785,69,69,1,1,1,895,890,69,69,1.0,change,change,31.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori1,ori1,91.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori1,ori2,102.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori1,ori3,76.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori1,ori4,80.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori2,ori1,89.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori2,ori2,229.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori2,ori3,117.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori2,ori4,113.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori3,ori1,94.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori3,ori2,163.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori3,ori3,94.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori3,ori4,87.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori4,ori1,101.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori4,ori2,149.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori4,ori3,83.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,all,1785,69,69,1,1,1,895,890,69,69,1.0,ori4,ori4,117.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,repeat,repeat,414.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,repeat,to,28.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,to,repeat,8.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,to,to,5.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,repeat,repeat,933.0,2.0,45.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,repeat,to,127.0,2.0,45.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,to,repeat,35.0,2.0,45.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,to,to,5.0,2.0,45.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,repeat,repeat,555.0,3.0,90.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,repeat,to,47.0,3.0,90.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,to,repeat,11.0,3.0,90.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,to,to,3.0,3.0,90.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,repeat,repeat,611.0,4.0,135.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,repeat,to,77.0,4.0,135.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,to,repeat,25.0,4.0,135.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,all,1785,69,69,1,1,1,895,890,69,69,1.0,to,to,7.0,4.0,135.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,exc,1785,55,55,1,1,1,895,890,55,55,1.0,repeat,repeat,2305.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,exc,1785,55,55,1,1,1,895,890,55,55,1.0,repeat,change,1155.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,exc,1785,55,55,1,1,1,895,890,55,55,1.0,change,repeat,87.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,exc,1785,55,55,1,1,1,895,890,55,55,1.0,change,change,33.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori1,ori1,74.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori1,ori2,99.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori1,ori3,80.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori1,ori4,96.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori2,ori1,70.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori2,ori2,230.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori2,ori3,133.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori2,ori4,115.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori3,ori1,86.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori3,ori2,167.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori3,ori3,99.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori3,ori4,86.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori4,ori1,96.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori4,ori2,163.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori4,ori3,93.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,exc,1785,55,55,1,1,1,895,890,55,55,1.0,ori4,ori4,98.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,repeat,repeat,406.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,repeat,to,36.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,to,repeat,11.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,to,to,2.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,repeat,repeat,850.0,2.0,45.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,repeat,to,210.0,2.0,45.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,to,repeat,29.0,2.0,45.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,to,to,11.0,2.0,45.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,repeat,repeat,551.0,3.0,90.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,repeat,to,51.0,3.0,90.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,to,repeat,10.0,3.0,90.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,to,to,4.0,3.0,90.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,repeat,repeat,591.0,4.0,135.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,repeat,to,97.0,4.0,135.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,to,repeat,22.0,4.0,135.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,exc,1785,55,55,1,1,1,895,890,55,55,1.0,to,to,10.0,4.0,135.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,repeat,2049.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,change,1411.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,change,repeat,72.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,change,change,48.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori1,ori1,99.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori1,ori2,164.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori1,ori3,32.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori1,ori4,54.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori2,ori1,97.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori2,ori2,329.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori2,ori3,34.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori2,ori4,88.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori3,ori1,89.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori3,ori2,253.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori3,ori3,23.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori3,ori4,73.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori4,ori1,103.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori4,ori2,231.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori4,ori3,32.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori4,ori4,84.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,repeat,293.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,to,149.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,to,repeat,6.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,to,to,7.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,repeat,641.0,2.0,45.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,to,419.0,2.0,45.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,to,repeat,36.0,2.0,45.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,to,to,4.0,2.0,45.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,repeat,395.0,3.0,90.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,to,207.0,3.0,90.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,to,repeat,14.0,3.0,90.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori3_90deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,to,to,0.0,3.0,90.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,repeat,446.0,4.0,135.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,to,242.0,4.0,135.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,to,repeat,20.0,4.0,135.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori4_135deg,vip,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,to,to,12.0,4.0,135.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,repeat,2019.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,change,1441.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,change,repeat,52.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,change_vs_repeat,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,change,change,68.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori1,ori1,61.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori1,ori2,195.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori1,ori3,52.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori1,ori4,41.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori2,ori1,61.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori2,ori2,329.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori2,ori3,95.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori2,ori4,63.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori3,ori1,55.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori3,ori2,255.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori3,ori3,78.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori3,ori4,50.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori4,ori1,52.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori4,ori2,276.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori4,ori3,68.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,orientation,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,ori4,ori4,54.0,,
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,repeat,329.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,to,113.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,to,repeat,9.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori1_0deg,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,to,to,4.0,1.0,0.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,repeat,687.0,2.0,45.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,repeat,to,373.0,2.0,45.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,to,repeat,29.0,2.0,45.0
VTYH03_PPC_20250206_1451ShortLong,YH03VT,PPC,to_or_repeat_ori2_45deg,sst,1785,7,55,1,1,1,895,890,55,7,7.857142857142857,to,to,11.0,2.0,45.0
